,customer_id,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,country,property_valuation,list_price,standard_cost
1655,2277,Female,44,1963-08-22,59,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,3752,VIC,Australia,4,1180.3825,501.9525
1656,2278,Male,11,1977-09-25,45,Product Engineer,Health,Affluent Customer,N,Yes,8,2580,NSW,Australia,4,624.608,338.865
1657,2279,Male,42,1979-03-19,44,Human Resources Assistant II,Health,Mass Customer,N,No,3,2066,NSW,Australia,9,945.7125,444.6175
1658,2282,Male,81,1957-02-25,66,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,3630,VIC,Australia,4,1136.4350000000002,614.5166666666667
1659,2284,Female,83,1974-02-16,49,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14,3630,VIC,Australia,1,1079.5628571428572,403.0385714285714
1660,2285,Female,71,1973-10-27,49,Quality Control Specialist,Health,High Net Worth,N,No,5,3631,VIC,Australia,6,689.9342857142857,433.32142857142856
1661,2286,Female,20,1995-06-02,28,Staff Scientist,Manufacturing,High Net Worth,N,No,5,3630,VIC,Australia,3,921.202,345.456
1662,2287,Female,53,1974-04-22,49,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20,3350,VIC,Australia,7,541.76,404.90999999999997
1663,2288,Male,63,1964-05-04,59,Staff Scientist,Manufacturing,High Net Worth,N,No,8,3630,VIC,Australia,1,1162.1166666666666,422.37166666666667
1664,2289,Female,97,1980-09-25,42,Research Nurse,Health,Affluent Customer,N,Yes,13,3630,VIC,Australia,1,1290.102,519.1020000000001
1665,2290,Male,18,1981-03-10,42,Account Executive,Manufacturing,Mass Customer,N,Yes,5,3631,VIC,Australia,3,1246.0966666666666,373.465
1666,2291,Male,67,1971-04-13,52,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4,3630,VIC,Australia,1,792.9,594.68
1667,2292,Female,17,1998-06-02,25,Research Nurse,Health,Mass Customer,N,Yes,2,2525,NSW,Australia,9,1247.5171428571427,566.2528571428571
1668,2293,Female,70,1958-03-07,65,Financial Advisor,Financial Services,Affluent Customer,N,No,16,2880,NSW,Australia,1,1003.7040000000001,721.598
1669,2294,Male,25,1987-06-16,35,Associate Professor,Manufacturing,Mass Customer,N,No,21,4017,QLD,Australia,5,1382.8885714285714,661.4228571428572
1670,2296,Female,16,2002-01-01,21,Geologist IV,Retail,Affluent Customer,N,No,1,4215,QLD,Australia,9,1314.7625,416.63750000000005
1671,2297,Female,16,1971-11-27,51,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19,4228,QLD,Australia,10,1246.538,391.562
1672,2298,Male,64,1997-10-28,25,Environmental Tech,Property,Mass Customer,N,Yes,5,3977,VIC,Australia,4,1166.3083333333334,642.9733333333334
1673,2299,Male,11,1986-10-21,36,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7,3101,VIC,Australia,10,726.5533333333333,202.76166666666666
1674,2301,Male,66,1966-10-30,56,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,4101,QLD,Australia,10,1518.42,659.8242857142858
1675,2302,Female,43,1999-01-09,24,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4,3804,VIC,Australia,8,1470.9466666666667,600.5633333333334
1676,2303,Male,22,1993-04-13,30,Database Administrator IV,Retail,Mass Customer,N,Yes,4,2022,NSW,Australia,12,1348.4299999999998,863.62
1677,2305,Female,91,1984-07-09,38,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,3149,VIC,Australia,10,1202.3380000000002,575.27
1678,2306,Female,98,1960-04-19,63,Paralegal,Financial Services,High Net Worth,N,Yes,9,3178,VIC,Australia,9,1234.6599999999999,606.215
1679,2307,Female,57,1978-06-28,44,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,4568,QLD,Australia,8,920.3372727272726,566.9672727272726
1680,2308,Female,52,1963-03-19,60,Paralegal,Financial Services,Mass Customer,N,Yes,17,3115,VIC,Australia,9,1270.9299999999998,706.7111111111111
1681,2309,Male,40,1985-01-13,38,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14,4300,QLD,Australia,5,1343.5283333333334,746.6958333333333
1682,2311,Female,49,1989-02-15,34,Design Engineer,Health,Mass Customer,N,No,16,2145,NSW,Australia,10,1275.1740000000002,383.15
1683,2312,Female,72,1979-08-10,43,Assistant Manager,Manufacturing,Mass Customer,N,No,18,4350,QLD,Australia,2,1450.102,793.9799999999999
1684,2313,Female,54,1966-07-10,56,Chemical Engineer,Manufacturing,Mass Customer,N,No,12,4343,QLD,Australia,1,776.3000000000001,302.555
1685,2314,Male,59,1993-12-22,29,Registered Nurse,Health,High Net Worth,N,Yes,7,4304,QLD,Australia,3,1371.4566666666667,586.2033333333334
1686,2315,Male,25,1994-03-01,29,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8,2250,NSW,Australia,7,547.56,427.408
1687,2316,Male,79,1978-03-21,45,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,3223,VIC,Australia,6,727.2125,367.8275
1688,2317,Male,97,1976-12-07,46,Tax Accountant,Health,Mass Customer,N,Yes,16,3116,VIC,Australia,9,1347.19,804.132
1689,2318,Female,30,1988-03-01,35,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6,3205,VIC,Australia,10,1161.3728571428571,643.1614285714286
1690,2319,Male,63,1985-05-03,38,Librarian,Entertainment,High Net Worth,N,No,18,2539,NSW,Australia,9,1797.8000000000002,656.575
1691,2320,Female,14,1965-12-21,57,Senior Developer,Manufacturing,Affluent Customer,N,No,16,2208,NSW,Australia,11,885.1533333333333,321.5
1692,2321,Female,27,1980-03-25,43,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20,4218,QLD,Australia,3,1824.5266666666666,763.35
1693,2322,Male,72,1992-05-24,31,Biostatistician III,Health,Mass Customer,N,Yes,2,2120,NSW,Australia,10,1008.8774999999999,362.59
1694,2323,Male,2,1988-04-30,35,Desktop Support Technician,Property,High Net Worth,N,No,13,4125,QLD,Australia,7,1533.1499999999999,879.8866666666667
1695,2324,Male,44,1966-08-05,56,Sales Associate,Manufacturing,Mass Customer,N,Yes,16,4818,QLD,Australia,5,1124.268,886.34
1696,2325,Male,50,1964-01-06,59,Database Administrator IV,Retail,High Net Worth,N,Yes,12,3023,VIC,Australia,8,1180.7516666666668,678.4566666666667
1697,2326,Male,64,1966-06-22,56,Programmer Analyst I,Retail,High Net Worth,N,No,14,3204,VIC,Australia,11,774.53,464.72
1698,2328,Male,63,1986-06-03,37,Dental Hygienist,Health,Mass Customer,N,Yes,8,4037,QLD,Australia,8,441.49,84.99
1699,2329,Female,7,1957-12-19,65,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,2285,NSW,Australia,6,850.472,395.092
1700,2330,Female,5,1990-01-17,33,Account Coordinator,Property,Mass Customer,N,No,9,2261,NSW,Australia,8,797.02,395.9066666666667
1701,2331,Female,48,1963-04-11,60,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,2567,NSW,Australia,8,763.0057142857142,233.40000000000003
1702,2332,Male,99,1977-04-20,46,Developer III,Property,High Net Worth,N,Yes,10,2560,NSW,Australia,6,493.225,330.315
1703,2333,Male,82,1966-04-19,57,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10,3108,VIC,Australia,10,1304.205,775.73
1704,2334,Male,30,1996-03-16,27,Food Chemist,Health,Affluent Customer,N,No,5,3106,VIC,Australia,10,1205.58,766.9933333333333
1705,2336,Male,59,1978-01-19,45,Dental Hygienist,Health,Affluent Customer,N,No,17,2566,NSW,Australia,8,1215.8388888888887,565.4144444444444
1706,2337,Female,47,2000-01-11,23,Programmer Analyst II,Health,Mass Customer,N,No,1,2477,NSW,Australia,6,723.12,590.3100000000001
1707,2338,Female,13,1986-11-28,36,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5,2340,NSW,Australia,5,1078.0257142857142,567.41
1708,2339,Male,3,1958-12-28,64,Web Designer II,Property,Affluent Customer,N,Yes,16,2153,NSW,Australia,10,1166.3766666666666,647.4988888888888
1709,2340,Male,33,1978-03-29,45,Research Assistant IV,Health,Mass Customer,N,Yes,16,4070,QLD,Australia,7,1049.1366666666665,539.6477777777777
1710,2343,Male,6,1959-03-24,64,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5,4507,QLD,Australia,5,1405.1333333333332,313.24666666666667
1711,2344,Male,93,1993-03-04,30,Nurse,Financial Services,Mass Customer,N,Yes,7,2155,NSW,Australia,10,1157.8833333333334,723.7016666666667
1712,2345,Female,50,1986-07-15,36,Systems Administrator I,Retail,Affluent Customer,N,Yes,3,4070,QLD,Australia,8,1487.882,543.892
1713,2348,Female,2,1957-11-07,65,Web Designer IV,Manufacturing,Mass Customer,N,No,16,2164,NSW,Australia,8,612.9425,405.025
1714,2349,Female,23,1979-03-05,44,Executive Secretary,Telecommunications,High Net Worth,N,No,3,2360,NSW,Australia,1,721.628,221.57599999999996
1715,2351,Female,35,1992-03-15,31,Assistant Professor,Retail,Affluent Customer,N,Yes,10,3181,VIC,Australia,10,1040.65625,339.05125
1716,2353,Male,93,1978-12-27,44,Health Coach IV,Health,Affluent Customer,N,Yes,12,2262,NSW,Australia,6,1101.374,617.1220000000001
1717,2354,Female,99,1958-12-19,64,Product Engineer,Retail,Mass Customer,N,No,17,3138,VIC,Australia,8,963.51,271.88
1718,2355,Male,87,1993-12-19,29,Operator,Manufacturing,Mass Customer,N,Yes,4,2529,NSW,Australia,8,1123.9119999999998,253.548
1719,2356,Female,58,1994-12-17,28,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,4173,QLD,Australia,7,1255.0675,586.3375
1720,2357,Female,39,1962-10-15,60,Civil Engineer,Manufacturing,Mass Customer,N,No,6,2073,NSW,Australia,12,1452.78,767.3275000000001
1721,2358,Male,26,1959-05-01,64,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,4301,QLD,Australia,2,774.8572727272727,440.06363636363636
1722,2359,Female,80,1986-03-25,37,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7,4825,QLD,Australia,3,1128.7175,792.64625
1723,2360,Female,0,1974-11-03,48,VP Accounting,Financial Services,High Net Worth,N,Yes,5,2227,NSW,Australia,10,1433.5683333333334,606.535
1724,2362,Male,49,1972-06-05,51,Developer II,Financial Services,Affluent Customer,N,Yes,19,2176,NSW,Australia,9,1002.41,682.6366666666667
1725,2363,Male,92,1983-12-30,39,Nurse,Entertainment,Mass Customer,N,Yes,16,4223,QLD,Australia,9,912.2283333333334,375.06333333333333
1726,2365,Female,2,1998-10-18,24,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,4127,QLD,Australia,6,1089.716,607.39
1727,2366,Female,51,1975-06-15,47,Web Designer I,Health,Mass Customer,N,Yes,15,2300,NSW,Australia,9,1108.79,597.9060000000001
1728,2367,Male,40,1957-05-22,66,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16,3040,VIC,Australia,10,1333.55,671.15
1729,2368,Female,98,1993-01-22,30,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,2284,NSW,Australia,5,1269.5166666666667,490.18833333333333
1730,2369,Female,80,1996-10-28,26,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,3219,VIC,Australia,5,1402.9925,546.16875
1731,2370,Female,35,1996-03-19,27,Analyst Programmer,Property,High Net Worth,N,No,7,2508,NSW,Australia,10,1035.99,401.81333333333333
1732,2371,Female,22,1966-11-18,56,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8,2099,NSW,Australia,10,1544.02,1015.43
1733,2372,Male,14,1977-09-10,45,Clinical Specialist,Health,Affluent Customer,N,No,10,3149,VIC,Australia,12,921.6666666666666,584.8688888888888
1734,2373,Female,51,1982-05-22,41,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,3023,VIC,Australia,7,1189.6100000000001,594.175
1735,2374,Male,6,1993-06-15,29,Design Engineer,Financial Services,Mass Customer,N,No,9,3025,VIC,Australia,9,1070.8114285714287,313.66285714285715
1736,2375,Female,21,1987-03-17,36,Sales Representative,Retail,Affluent Customer,N,No,8,3172,VIC,Australia,8,1424.6942857142858,618.7700000000001
1737,2377,Female,29,1998-10-02,24,Analog Circuit Design manager,IT,High Net Worth,N,No,2,3147,VIC,Australia,11,1616.396,674.886
1738,2378,Female,41,1994-04-25,29,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,2065,NSW,Australia,10,1008.1279999999999,452.63199999999995
1739,2379,Female,85,1981-05-05,42,Occupational Therapist,Health,Affluent Customer,N,Yes,15,2222,NSW,Australia,10,1184.5518181818181,434.3036363636364
1740,2380,Female,44,1956-04-09,67,Technical Writer,Retail,Mass Customer,N,Yes,15,2016,NSW,Australia,10,1135.4914285714285,388.1642857142857
1741,2381,Female,91,1973-02-12,50,Programmer I,Argiculture,Affluent Customer,N,Yes,5,2015,NSW,Australia,9,1125.4185714285716,735.15
1742,2382,Male,79,1971-07-05,51,Accounting Assistant III,Retail,Mass Customer,N,Yes,4,4034,QLD,Australia,8,481.3957142857143,295.4771428571429
1743,2383,Female,34,1978-09-15,44,Compensation Analyst,Financial Services,Mass Customer,N,No,15,2147,NSW,Australia,9,1456.0088888888888,803.1122222222222
1744,2384,Male,96,1961-07-16,61,Operator,Health,High Net Worth,N,Yes,6,2065,NSW,Australia,9,974.195,341.4116666666667
1745,2385,Male,70,1958-12-17,64,Dental Hygienist,Health,Mass Customer,N,No,8,3074,VIC,Australia,7,987.7425000000001,388.10125
1746,2386,Female,93,1997-07-06,25,Compensation Analyst,Financial Services,Mass Customer,N,No,2,2200,NSW,Australia,9,1101.4457142857143,322.3228571428572
1747,2388,Male,84,1997-05-28,26,Cost Accountant,Financial Services,Mass Customer,N,No,1,2533,NSW,Australia,8,1430.4657142857143,660.8014285714287
1748,2389,Male,18,1973-12-28,49,Desktop Support Technician,Retail,High Net Worth,N,No,7,2758,NSW,Australia,8,818.7266666666668,475.33
1749,2390,Female,48,1964-05-06,59,Legal Assistant,Property,Mass Customer,N,No,12,4209,QLD,Australia,7,1426.0614285714287,626.9757142857143
1750,2391,Female,72,1961-04-22,62,Nurse Practicioner,Health,Mass Customer,N,No,14,4178,QLD,Australia,7,1087.465,501.21999999999997
1751,2392,Female,48,2001-01-11,22,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2,2573,NSW,Australia,6,1043.036,733.46
1752,2393,Female,68,1981-06-21,41,Registered Nurse,Health,High Net Worth,N,Yes,11,4179,QLD,Australia,7,614.38,517.895
1753,2396,Female,40,1973-08-02,49,Recruiter,Retail,Affluent Customer,N,Yes,7,4128,QLD,Australia,7,1095.618,555.508
1754,2397,Male,33,1985-06-10,38,Analyst Programmer,Retail,Affluent Customer,N,Yes,4,2142,NSW,Australia,7,1162.6677777777777,717.9655555555556
1755,2398,Female,6,2000-10-11,22,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1,4034,QLD,Australia,5,808.9766666666666,560.2433333333333
1756,2399,Female,20,1980-06-11,43,Software Consultant,Manufacturing,High Net Worth,N,Yes,14,2259,NSW,Australia,6,1070.74,616.5849999999999
1757,2400,Male,73,1978-02-28,45,Office Assistant III,Property,Mass Customer,N,Yes,22,4218,QLD,Australia,11,1306.535,655.81625
1758,2402,Female,99,1957-06-07,66,Cost Accountant,Financial Services,Mass Customer,N,Yes,8,2150,NSW,Australia,7,1496.9166666666667,1234.1566666666668
1759,2403,Female,41,1977-10-25,45,Technical Writer,Financial Services,Affluent Customer,N,No,12,2190,NSW,Australia,10,640.568,447.39799999999997
1760,2404,Male,13,1960-03-14,63,Graphic Designer,Retail,Mass Customer,N,No,6,2065,NSW,Australia,11,1546.545,925.79
1761,2408,Female,38,1955-10-10,67,VP Marketing,Health,Mass Customer,N,No,16,2500,NSW,Australia,8,1306.7233333333334,365.33666666666664
1762,2410,Female,75,1974-08-24,48,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21,3181,VIC,Australia,11,1092.8028571428572,512.715
1763,2411,Male,0,1964-05-27,59,Technical Writer,Financial Services,High Net Worth,N,No,13,2041,NSW,Australia,12,1633.8475,763.0
1764,2412,Female,77,1981-05-26,42,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,4051,QLD,Australia,8,1182.9399999999998,532.345
1765,2413,Male,27,1943-08-11,79,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17,3082,VIC,Australia,8,1238.1242857142856,591.9485714285714
1766,2415,Male,56,1978-11-05,44,Web Designer II,Manufacturing,Mass Customer,N,No,3,2298,NSW,Australia,8,882.418,513.442
1767,2416,Male,19,1959-12-29,63,Office Assistant I,Health,Affluent Customer,N,No,16,2768,NSW,Australia,10,1110.115,960.07
1768,2418,Female,82,1970-04-05,53,Software Engineer III,Property,Mass Customer,N,Yes,13,3024,VIC,Australia,5,1295.4685714285715,515.8842857142857
1769,2419,Male,96,1978-07-04,44,Physical Therapy Assistant,Property,High Net Worth,N,No,9,4118,QLD,Australia,5,1081.48375,743.67125
1770,2420,Female,10,1976-08-26,46,Staff Scientist,Financial Services,High Net Worth,N,No,16,4210,QLD,Australia,3,789.2366666666667,206.04666666666665
1771,2421,Female,54,1954-08-16,68,Research Nurse,Health,Affluent Customer,N,Yes,13,3046,VIC,Australia,8,472.73,404.43
1772,2422,Female,96,1978-11-30,44,Librarian,Entertainment,High Net Worth,N,No,13,2178,NSW,Australia,10,934.0360000000001,412.716
1773,2423,Male,49,1981-02-20,42,Professor,IT,Mass Customer,N,Yes,20,3161,VIC,Australia,9,202.62,151.96
1774,2429,Female,54,1980-11-11,42,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3,2170,NSW,Australia,9,1270.43,309.21333333333337
1775,2431,Male,15,1999-12-24,23,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2,4211,QLD,Australia,10,723.5899999999999,639.775
1776,2432,Female,67,1981-02-21,42,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5,2144,NSW,Australia,10,699.7214285714286,359.23
1777,2435,Female,69,1961-08-12,61,Account Coordinator,Manufacturing,Mass Customer,N,No,14,4019,QLD,Australia,7,1390.098,858.7639999999999
1778,2436,Male,37,1986-03-21,37,Help Desk Technician,IT,Mass Customer,N,No,4,2032,NSW,Australia,11,979.96,554.9175
1779,2437,Female,90,1977-05-01,46,Marketing Manager,Financial Services,Mass Customer,N,Yes,18,3075,VIC,Australia,7,718.4,530.89
1780,2438,Female,76,1983-01-29,40,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4,2760,NSW,Australia,7,858.2128571428572,421.2514285714286
1781,2440,Female,17,1959-09-21,63,Engineer II,Manufacturing,Affluent Customer,N,No,8,2508,NSW,Australia,9,1250.3600000000001,967.4100000000001
1782,2442,Male,8,1957-10-13,65,Social Worker,Health,Affluent Customer,N,Yes,17,2073,NSW,Australia,11,835.6899999999999,399.09999999999997
1783,2443,Male,30,1990-02-13,33,Computer Systems Analyst I,Property,High Net Worth,N,No,20,2076,NSW,Australia,11,1030.4466666666667,523.77
1784,2444,Male,22,1977-05-13,46,Associate Professor,Manufacturing,High Net Worth,N,No,11,3174,VIC,Australia,5,1291.59,474.03499999999997
1785,2445,Male,46,1976-03-11,47,Quality Control Specialist,Retail,Affluent Customer,N,No,18,2280,NSW,Australia,8,1049.042,607.882
1786,2448,Female,5,1992-12-18,30,Structural Analysis Engineer,Property,High Net Worth,N,No,10,2219,NSW,Australia,10,903.1466666666666,473.04833333333335
1787,2450,Male,64,1974-06-21,48,Structural Engineer,Retail,Affluent Customer,N,Yes,7,4455,QLD,Australia,3,1930.87,747.905
1788,2451,Male,33,1973-03-09,50,Editor,Argiculture,Affluent Customer,N,Yes,18,4178,QLD,Australia,7,1082.6166666666668,548.3433333333334
1789,2452,Female,93,1975-07-24,47,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17,3043,VIC,Australia,7,1052.4275,765.4625000000001
1790,2453,Female,22,1992-08-05,30,Safety Technician II,Telecommunications,High Net Worth,N,No,9,2165,NSW,Australia,7,780.5783333333333,349.27833333333336
1791,2454,Female,81,1960-02-13,63,Senior Sales Associate,Property,Mass Customer,N,Yes,12,2164,NSW,Australia,8,1083.1572727272726,520.501
1792,2457,Male,70,1975-04-12,48,Developer IV,IT,High Net Worth,N,Yes,15,4060,QLD,Australia,10,1337.2066666666667,877.6683333333334
1793,2458,Female,73,1964-04-20,59,Media Manager II,Manufacturing,High Net Worth,N,Yes,5,2165,NSW,Australia,10,1603.4614285714285,495.34857142857146
1794,2459,Female,67,1986-01-10,37,Quality Engineer,Manufacturing,High Net Worth,N,No,18,4034,QLD,Australia,6,1079.7445454545455,649.0809090909091
1795,2460,Male,88,1976-05-17,47,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12,3690,VIC,Australia,1,1072.9099999999999,771.845
1796,2462,Male,17,1980-07-05,42,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21,3028,VIC,Australia,8,963.3299999999999,378.9066666666666
1797,2463,Female,54,1978-01-30,45,Pharmacist,Health,Mass Customer,N,No,12,3156,VIC,Australia,10,1238.36125,491.78375
